intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,right,2.784,left,3.6011,0,2,2,2,1,Figures/sample_4_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,left,2.1404,left,1.2098,0,3,3,0,1,Figures/sample_2_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,left,3.0002,left,2.1237,0,4,4,3,1,Figures/sample_5_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,"You will now perform the same experiment, but you will do so alongside four other (simulated) agents.",TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,"As before, each agent will draw 8 random beads, guess the colour of the next bead and state their confidence, then replace all the beads back into the jar.",TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,"All the agents, along with yourself, will be drawing beads from the same jar.",TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,Though do note that you will all replace the beads back into the jar before the next participant/agent has their turn.,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,Their choice of colour and confidence will be shown using the above four images.,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,You can therefore use the agents decisions to inform your own decision about the colour of the next bead.,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,You will not need to state your confidence in this part of the experiment. You only need to guess the colour of the next bead.,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,We will begin 10 practice trials.,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,right,3.7389,0,0,0,8,1,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,left,1.1429,0,1,1,0,1,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,right,4.1693,0,2,2,4,1,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,right,0.8959,0,3,3,9,1,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,right,2.6955,0,4,4,5,1,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,left,1.5174,0,5,5,3,1,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,left,2.213,0,6,6,1,1,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,left,1.3295,0,7,7,2,1,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,right,1.0674,0,8,8,7,1,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,left,1.6838,0,9,9,6,1,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,,,,,,,,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,space,10.8899,left,1.0959,0,0,0,25,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,0.8675,0,1,1,20,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,left,1.1813,0,2,2,15,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,0.9192,0,3,3,10,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,2.0239,0,4,4,18,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,2.1242,0,5,5,7,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,1.2842,0,6,6,2,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,right,0.9559,0,7,7,34,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,left,0.9254,0,8,8,17,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,left,0.8006,0,9,9,6,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,right,1.5289,0,10,10,4,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,left,1.8371,0,11,11,16,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,left,1.8505,0,12,12,11,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,right,0.9145,0,13,13,33,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,left,0.7892,0,14,14,21,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,right,1.1175,0,15,15,12,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,1.3687,0,16,16,8,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/10.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/1.png,,,left,1.2153,0,17,17,29,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,right,1.1587,0,18,18,22,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,left,0.5853,0,19,19,26,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,left,2.386,0,20,20,0,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,1.535,0,21,21,31,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,left,0.9505,0,22,22,14,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,1.1674,0,23,23,19,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/5.png,,,left,1.4891,0,24,24,13,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,left,0.8771,0,25,25,1,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,right,0.6852,0,26,26,24,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,0.9671,0,27,27,3,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,right,1.1173,0,28,28,5,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,left,1.3117,0,29,29,28,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,right,0.984,0,30,30,27,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,left,1.2341,0,31,31,9,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,right,1.4006,0,32,32,32,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,right,1.0433,0,33,33,30,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,1.3088,0,34,34,23,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,left,0.8509,1,0,35,30,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.7674,1,1,36,17,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,0.4296,1,2,37,3,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,left,1.2293,1,3,38,24,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,0.9632,1,4,39,20,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,left,0.6512,1,5,40,6,1,
,,,,,,,,,,TW01,,2021-09-23_23h24.25.026,beads_social_exp,2021.2.0,Win32,59.88741167,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,left,0.8024,1,6,41,28,1,
