intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,left,0.8156,0,9,9,6,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,14.5909,0,10,10,34,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,right,0.1596,0,11,11,14,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,right,0.4268,0,12,12,1,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,left,1.425,0,13,13,19,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,right,0.8063,0,14,14,22,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,left,2.8587,0,15,15,26,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,right,0.5022,0,16,16,16,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,left,0.5273,0,17,17,33,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,right,0.4357,0,18,18,21,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,0.5657,0,19,19,2,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,0.4096,0,20,20,23,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.1957,0,21,21,7,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,left,1.151,0,22,22,4,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,1.1513,0,23,23,3,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,8.4785,0,24,24,9,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,right,0.9133,0,25,25,30,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,0.7456,0,26,26,20,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,left,0.5968,0,27,27,27,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,right,19.9778,0,28,28,15,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,0.4063,0,29,29,8,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,1.4982,0,30,30,10,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,right,0.4432,0,31,31,0,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,left,1.0906,0,32,32,24,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,left,1.2081,0,33,33,12,1,
,,,,,,,,,,ew20,,2021-09-22_20h11.00.223,beads_social_exp,2021.2.0,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,left,0.9689,0,34,34,5,1,
