intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,left,1.6839,0,28,28,24,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,left,0.4664,0,29,29,33,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,2.2422,0,30,30,3,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,1.4158,0,31,31,23,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,left,0.8415,0,32,32,12,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,right,1.1339,0,33,33,0,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,0.793,0,34,34,34,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,1.7831,1,0,35,17,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,0.9529,1,1,36,31,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,left,0.9725,1,2,37,12,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,right,1.5706,1,3,38,16,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,2.233,1,4,39,18,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,left,0.8449,1,5,40,26,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,1.1499,1,6,41,34,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/5.png,,,left,1.1211,1,7,42,13,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,1.1999,1,8,43,2,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,0.7726,1,9,44,8,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,left,1.0721,1,10,45,33,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,right,0.8507,1,11,46,15,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,left,1.1504,1,12,47,32,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,0.5683,1,13,48,20,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,0.9263,1,14,49,23,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/10.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/1.png,,,right,0.6009,1,15,50,29,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,right,0.8182,1,16,51,30,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,left,1.3239,1,17,52,4,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,left,1.9689,1,18,53,24,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,left,0.6002,1,19,54,25,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,right,0.3189,1,20,55,21,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,right,0.4762,1,21,56,22,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,right,0.6415,1,22,57,28,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,left,0.3533,1,23,58,5,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,right,0.5364,1,24,59,14,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,0.6174,1,25,60,10,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,0.673,1,26,61,9,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,left,0.6405,1,27,62,11,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,1.3165,1,28,63,3,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,right,0.4012,1,29,64,0,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,left,0.4585,1,30,65,6,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.5063,1,31,66,7,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,left,0.4039,1,32,67,27,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,right,0.4812,1,33,68,1,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,left,0.5537,1,34,69,19,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,right,0.5011,2,0,70,15,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,right,0.4101,2,1,71,22,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,1.2661,2,2,72,10,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,left,0.4173,2,3,73,27,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,left,0.5846,2,4,74,19,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,right,0.5007,2,5,75,28,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,left,0.4369,2,6,76,5,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,right,0.5877,2,7,77,0,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,right,0.4255,2,8,78,30,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/5.png,,,left,0.5255,2,9,79,13,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,right,0.3662,2,10,80,21,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,left,1.2818,2,11,81,32,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,left,0.6939,2,12,82,11,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,left,0.4171,2,13,83,33,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,right,0.4895,2,14,84,1,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,left,0.3673,2,15,85,6,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,1.6268,2,16,86,3,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,0.4883,2,17,87,34,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,left,1.2542,2,18,88,18,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,0.9836,2,19,89,20,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,left,0.5413,2,20,90,12,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.4781,2,21,91,7,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,left,1.0035,2,22,92,24,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,left,0.5734,2,23,93,25,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,1.7626,2,24,94,31,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,right,0.4725,2,25,95,14,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,right,0.9178,2,26,96,23,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,0.518,2,27,97,8,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,0.4506,2,28,98,2,1,
,,,,,,,,,,JA23,,2021-09-23_18h59.49.273,beads_social_exp,2021.2.0,Win32,61.50818059,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,2.5999,2,29,99,17,1,
